ID;Time;X;Y;VX;VY;Type;Estimated
1;"1970-01-01 00:00:02.450Z";-2.16953916871237;3.31964124808709;-4.35723442046422;-0.635014085945494;0;0
1;"1970-01-01 00:00:02.500Z";-2.25270015644592;3.31017880180883;-3.62390317184936;-0.513673424440826;1;0
1;"1970-01-01 00:00:02.550Z";-2.37928302614127;3.29276088442199;-3.3719081838376;-0.475533134394881;1;0
1;"1970-01-01 00:00:02.600Z";-2.41833061483042;3.28471882529354;-2.8531262018545;-0.412522998890939;1;0
1;"1970-01-01 00:00:02.650Z";-2.44451219782926;3.28015961117854;-2.44103747137726;-0.35567802184006;1;0
1;"1970-01-01 00:00:02.700Z";-2.47108727707528;3.27022470279338;-2.13839577385777;-0.330798337792611;1;0
1;"1970-01-01 00:00:02.750Z";-2.53859824350807;3.25986048145009;-2.02520470827419;-0.313060341082216;1;0
1;"1970-01-01 00:00:02.800Z";-2.56126528151248;3.25408276909452;-1.818722187944;-0.287115629957107;1;0
1;"1970-01-01 00:00:02.850Z";-2.59793986565047;3.24824364355052;-1.68726652993122;-0.2664829144716;4;0
1;"1970-01-01 00:00:02.900Z";-2.6131652200826;3.24475434718779;-1.53172619005021;-0.244357362237589;4;0
1;"1970-01-01 00:00:02.950Z";-2.61555370006271;3.24034389558213;-1.37574655218009;-0.227944510174659;4;0
1;"1970-01-01 00:00:03.000Z";-2.60509605135074;3.23966625659732;-1.21920054862677;-0.206768298028837;4;0
1;"1970-01-01 00:00:03.050Z";-2.50298217454109;3.25245722587571;-0.91491445111492;-0.163610258226635;4;0
1;"1970-01-01 00:00:03.100Z";-2.54872789709683;3.24427671296437;-0.91491445111492;-0.163610258226635;4;1
1;"1970-01-01 00:00:03.150Z";-2.47570082430876;3.2405520479015;-0.715881071392828;-0.156143376149487;4;0
1;"1970-01-01 00:00:03.200Z";-2.47266808542699;3.22722241823928;-0.653909659866555;-0.164957771381726;4;0
1;"1970-01-01 00:00:03.250Z";-2.41070881142539;3.21829292323921;-0.509194295896796;-0.165999862935026;4;0
1;"1970-01-01 00:00:03.300Z";-2.3604920633582;3.21194223789179;-0.397803111056496;-0.163130599531668;4;0
1;"1970-01-01 00:00:03.350Z";-2.29303621585571;3.20248462569599;-0.27345816555021;-0.164982807898257;4;0
1;"1970-01-01 00:00:03.400Z";-2.30670912413322;3.19423548530108;-0.27345816555021;-0.164982807898257;4;1
1;"1970-01-01 00:00:03.450Z";-2.33449096956749;3.16442145147619;-0.292341043134513;-0.193844460497054;4;0
1;"1970-01-01 00:00:03.500Z";-2.27408354948757;3.14418843144843;-0.194636647396131;-0.207571744022916;4;0
1;"1970-01-01 00:00:03.550Z";-2.38191129788099;3.10043722077747;-0.319544078233161;-0.250065752202649;4;0
1;"1970-01-01 00:00:03.600Z";-2.38193266503914;3.06912343120676;-0.29959635683998;-0.273582328498344;4;0
