ID;Time;X;Y;VX;VY;Type;Estimated
1;"1970-01-01 00:00:01.950Z";-2.57125770148343;3.2273994243286;-3.15364914064167;-0.428844528035291;0;0
1;"1970-01-01 00:00:02.000Z";-2.48383720997047;3.24233686589724;-1.81927146573181;-0.230788090736134;1;0
1;"1970-01-01 00:00:02.050Z";-2.45086277977465;3.2517169287887;-1.24736804985551;-0.134256643202907;4;0
1;"1970-01-01 00:00:02.100Z";-2.43341404731383;3.25676466228302;-0.927718352109195;-0.0871582192997736;4;0
1;"1970-01-01 00:00:02.150Z";-2.38739472052903;3.26612423392153;-0.600797750733199;-0.0386271246450156;4;0
1;"1970-01-01 00:00:02.200Z";-2.3514147141385;3.27579407924613;-0.391552783851949;-0.00185801019865815;4;0
1;"1970-01-01 00:00:02.250Z";-2.32577166692705;3.2828736093063;-0.261691906548979;0.0187391589355352;4;0
1;"1970-01-01 00:00:02.300Z";-2.24006023098606;3.29165908369164;-0.00218392498027603;0.0393548925143985;4;0
1;"1970-01-01 00:00:02.350Z";-2.17728833361258;3.29689462389482;0.15012232618591;0.0472699217435143;4;0
1;"1970-01-01 00:00:02.400Z";-2.123629073631;3.30243831293957;0.253932668281098;0.0544229971915997;4;0
1;"1970-01-01 00:00:02.450Z";-2.10677946751142;3.30192432317471;0.262661278750487;0.047623464519928;4;0
1;"1970-01-01 00:00:02.500Z";-2.14776318479278;3.29240332389662;0.155780178889795;0.0241165733243211;4;0
1;"1970-01-01 00:00:02.550Z";-2.21568386950335;3.2777793642072;0.0145480285631361;-0.00541300130145121;4;0
1;"1970-01-01 00:00:02.600Z";-2.1971342576963;3.26854189385229;0.0461003636941351;-0.0212878065489203;4;0
1;"1970-01-01 00:00:02.650Z";-2.15831512454029;3.26468066397496;0.107725208877211;-0.026008030615666;4;0
1;"1970-01-01 00:00:02.700Z";-2.1877834780798;3.25259966285056;0.0514149596091131;-0.0434248997471311;4;0
1;"1970-01-01 00:00:02.750Z";-2.28028322064993;3.22984210926101;-0.0961927211300403;-0.0753874703634357;4;0
1;"1970-01-01 00:00:02.800Z";-2.28522508127116;3.21384075822672;-0.0963907552101758;-0.0937074279340916;4;0
1;"1970-01-01 00:00:02.850Z";-2.31105129054421;3.19029818541079;-0.126847734887629;-0.121047951636576;4;0
1;"1970-01-01 00:00:02.900Z";-2.30609671333555;3.17005234561468;-0.110938057280223;-0.141036781441397;4;0
1;"1970-01-01 00:00:02.950Z";-2.41592464403246;3.13788273358988;-0.254047983340677;-0.175507122833008;4;0
1;"1970-01-01 00:00:03.000Z";-2.4980163914385;3.09994565994729;-0.347125041862477;-0.214623888666893;4;0
1;"1970-01-01 00:00:03.050Z";-2.63884271777199;3.05246575829048;-0.50948358384929;-0.262947067877811;4;0
1;"1970-01-01 00:00:03.100Z";-2.72190328954849;3.00984289100208;-0.583922123904386;-0.301048329707662;4;0
1;"1970-01-01 00:00:03.150Z";-2.75109939574371;2.99479047451669;-0.583922123904386;-0.301048329707662;4;1
1;"1970-01-01 00:00:03.200Z";-2.86470435616356;2.93465550620681;-0.689378666117219;-0.357372397522766;4;0
1;"1970-01-01 00:00:03.250Z";-2.94575796992967;2.87599842822641;-0.746679136699641;-0.407543351162761;4;0
1;"1970-01-01 00:00:03.300Z";-3.15295435649517;2.80962854105818;-0.953064707205712;-0.463425241530838;4;0
1;"1970-01-01 00:00:03.350Z";-3.28372088646856;2.74795373251647;-1.05317023536429;-0.509800708570331;4;0
1;"1970-01-01 00:00:03.400Z";-3.41301350112654;2.68545384642362;-1.14489185117647;-0.55409695757559;4;0
1;"1970-01-01 00:00:03.450Z";-3.51424703004824;2.62833099270236;-1.19731337088117;-0.589154331098416;4;0
1;"1970-01-01 00:00:03.500Z";-3.62130550628812;2.56875249406279;-1.25340246183567;-0.624953160802632;4;0
1;"1970-01-01 00:00:03.550Z";-3.66125916709361;2.50946962671343;-1.22643940392252;-0.658229247663566;4;0
3;"1970-01-01 00:00:03.550Z";10.5747991186459;13.2066920648248;2.87323206899143;-2.0647759472462;0;0
1;"1970-01-01 00:00:03.600Z";-3.7505538538167;2.45387623365008;-1.25965135887774;-0.685159462300425;4;0
3;"1970-01-01 00:00:03.600Z";10.7184607220955;13.1034532674625;2.87323206899143;-2.0647759472462;0;1
1;"1970-01-01 00:00:03.650Z";-3.75833840131652;2.40079566817565;-1.19405042776622;-0.707529459897732;4;0
3;"1970-01-01 00:00:03.650Z";10.8621223255451;13.0002144701002;2.87323206899143;-2.0647759472462;0;1
