ID;Time;X;Y;VX;VY;Type;Estimated
3;"1970-01-01 00:00:00.950Z";12.4256039011611;13.4359208831706;5.58919911778559;3.58047441620374;0;0
3;"1970-01-01 00:00:01.000Z";12.7050638570504;13.6149446039808;5.58919911778559;3.58047441620374;0;1
3;"1970-01-01 00:00:01.050Z";12.9845238129397;13.793968324791;5.58919911778559;3.58047441620374;0;1
3;"1970-01-01 00:00:01.100Z";12.5779260353364;13.5843944469116;3.05013934464404;2.14229730281521;18;0
3;"1970-01-01 00:00:01.150Z";12.2419200300589;13.4246524253845;1.46139870116701;1.27442601648509;18;0
3;"1970-01-01 00:00:01.200Z";11.9993924027525;13.2742607823321;0.534190983569846;0.645374345387587;18;0
3;"1970-01-01 00:00:01.250Z";11.6491263222166;13.1020484046563;-0.48220491149264;0.0940555620550828;18;0
3;"1970-01-01 00:00:01.300Z";11.3624723492073;13.0600071317344;-1.13893160385013;-0.0228699738042935;18;0
3;"1970-01-01 00:00:01.350Z";11.1584635430477;12.9968753098795;-1.48247767867904;-0.167678370171351;18;0
3;"1970-01-01 00:00:01.400Z";11.0843396591137;12.9884913913709;-1.48247767867904;-0.167678370171351;18;1
3;"1970-01-01 00:00:01.450Z";10.8544562786535;12.9785503801529;-1.80089106819716;-0.170861477323512;18;0
3;"1970-01-01 00:00:01.500Z";10.665542229816;12.8209777594366;-1.99100126584686;-0.457421416613136;18;0
3;"1970-01-01 00:00:01.550Z";10.4746264967371;12.7219402490556;-2.15742547038718;-0.596159950949271;18;0
3;"1970-01-01 00:00:01.600Z";10.3065313766143;12.634514411006;-2.26192954892975;-0.69614192933306;18;0
3;"1970-01-01 00:00:01.650Z";10.3324570981482;12.5690066936735;-2.0310267882845;-0.747132765066048;18;0
3;"1970-01-01 00:00:01.700Z";10.3161556120545;12.5248567512418;-1.89493921374091;-0.757977174209013;18;0
3;"1970-01-01 00:00:01.750Z";10.041209598651;12.4789285089633;-2.17243720356084;-0.770342043868542;18;0
4;"1970-01-01 00:00:01.750Z";13.8655355426697;14.4721987806913;-4.22782083015945;0.979901081645275;0;0
3;"1970-01-01 00:00:01.800Z";9.90665051529199;12.4545005807455;-2.21110414843048;-0.749338048584531;18;0
4;"1970-01-01 00:00:01.800Z";13.5029967895374;14.4505895765957;-4.74529438547737;0.738178358176677;1;0
3;"1970-01-01 00:00:01.850Z";9.75808532273726;12.4063718853448;-2.26613088806399;-0.764773037675097;18;0
4;"1970-01-01 00:00:01.850Z";13.2657320702635;14.4874984945045;-4.74529438547737;0.738178358176677;1;1
3;"1970-01-01 00:00:01.900Z";9.54344860985381;12.361382736908;-2.40900451420379;-0.774291110478587;18;0
4;"1970-01-01 00:00:01.900Z";13.0379377738748;14.5163791983902;-4.71740318725316;0.714534587310396;1;0
3;"1970-01-01 00:00:01.950Z";9.36465720865229;12.3433168276336;-2.48934552715969;-0.745856079098326;18;0
4;"1970-01-01 00:00:01.950Z";12.4411074813143;14.4266608267645;-5.70085614660722;0.372753475049143;1;0
3;"1970-01-01 00:00:02.000Z";9.19003004007722;12.3756145512632;-2.55698315593753;-0.652017395178459;18;0
4;"1970-01-01 00:00:02.000Z";12.1549771781041;14.4447265419154;-5.70362367474476;0.371297918708406;1;0
3;"1970-01-01 00:00:02.050Z";9.0101974933195;12.3756419637939;-2.62579385318106;-0.608827158853157;18;0
4;"1970-01-01 00:00:02.050Z";11.7241077201888;14.4238299573831;-6.05871836073182;0.275116107960016;1;0
3;"1970-01-01 00:00:02.100Z";9.05313049856121;12.3473348125028;-2.39887509916174;-0.606047431986132;18;0
4;"1970-01-01 00:00:02.100Z";11.4209601706655;14.4372605892956;-6.05920909463442;0.274362091362343;1;0
3;"1970-01-01 00:00:02.150Z";8.88898461810617;12.3849658781317;-2.45565881017711;-0.5187775863741;18;0
4;"1970-01-01 00:00:02.150Z";11.1467079994555;14.4828396517638;-5.99415800056796;0.346556939509188;1;0
3;"1970-01-01 00:00:02.200Z";8.74358329107527;12.3681337606523;-2.48437328481003;-0.507216377904619;18;0
4;"1970-01-01 00:00:02.200Z";10.745206087208;14.4639863809305;-6.21617202148908;0.26764546651542;1;0
3;"1970-01-01 00:00:02.250Z";8.54103762063361;12.3638164422465;-2.58643889173384;-0.479795214331263;18;0
4;"1970-01-01 00:00:02.250Z";10.3178854828832;14.4162280100644;-6.45895365324441;0.140243783003137;1;0
3;"1970-01-01 00:00:02.300Z";8.39308161193116;12.3798230894451;-2.61112861575845;-0.426800855866724;18;0
4;"1970-01-01 00:00:02.300Z";9.96719174537971;14.3630264590338;-6.51403272542296;0.0207126654975158;1;0
3;"1970-01-01 00:00:02.350Z";8.16688081566787;12.4004078051829;-2.73905849632437;-0.370724062163434;18;0
4;"1970-01-01 00:00:02.350Z";9.51310477556915;14.3239898588202;-6.75674206950329;-0.0550429152817905;1;0
3;"1970-01-01 00:00:02.400Z";7.98605600116294;12.3798835551967;-2.79797535451178;-0.373393869113041;18;0
4;"1970-01-01 00:00:02.400Z";9.17131805223468;14.3199028536043;-6.76386064069209;-0.0574487903718584;1;0
3;"1970-01-01 00:00:02.450Z";7.87528312115482;12.4202101345809;-2.75886621787533;-0.294175912980193;18;0
4;"1970-01-01 00:00:02.450Z";8.81667312543523;14.3292228113714;-6.79291052108239;-0.0359201039875925;1;0
3;"1970-01-01 00:00:02.500Z";7.64341121353122;12.3872515336804;-2.88482093479155;-0.318648215710713;18;0
4;"1970-01-01 00:00:02.500Z";8.45237434722626;14.3195762041174;-6.83527647233559;-0.0494111526275451;1;0
3;"1970-01-01 00:00:02.550Z";7.38321369076241;12.37826244853;-3.03971845369318;-0.309373150180573;18;0
4;"1970-01-01 00:00:02.550Z";8.09991728060425;14.3069775550368;-6.85377203274925;-0.066929199040827;1;0
3;"1970-01-01 00:00:02.600Z";7.16618995632002;12.3864730079884;-3.12611234508128;-0.277918529498454;18;0
4;"1970-01-01 00:00:02.600Z";7.75419647891407;14.3121973858507;-6.85927344343099;-0.0513871230882604;1;0
3;"1970-01-01 00:00:02.650Z";6.97964785463327;12.4289422362294;-3.16600338277435;-0.203555899267638;18;0
4;"1970-01-01 00:00:02.650Z";7.42222772143145;14.3159104957157;-6.83907251639784;-0.0398443652554712;1;0
3;"1970-01-01 00:00:02.700Z";6.82785391651848;12.511302287411;-3.15748385330491;-0.0823829952666109;18;0
4;"1970-01-01 00:00:02.700Z";6.89291603864826;14.2680743066286;-7.18040349192945;-0.12336341715715;1;0
3;"1970-01-01 00:00:02.750Z";6.60717026691998;12.5536394453279;-3.23936200811864;-0.0218227398840817;18;0
4;"1970-01-01 00:00:02.750Z";6.48303020205477;14.2327518882371;-7.2714538136938;-0.175549971200107;1;0
3;"1970-01-01 00:00:02.800Z";6.39670858486473;12.6712451897173;-3.30225493626718;0.132119167032653;18;0
4;"1970-01-01 00:00:02.800Z";6.07238157446813;14.1987555322241;-7.35371577787659;-0.219618191294217;1;0
3;"1970-01-01 00:00:02.850Z";5.95919121833808;12.7066756389713;-3.65564138988207;0.169512749520234;18;0
4;"1970-01-01 00:00:02.850Z";5.59300159987656;14.118300000645;-7.54347158012284;-0.337647724825776;1;0
3;"1970-01-01 00:00:02.900Z";5.5132522065381;12.8484107582412;-3.99915713819627;0.34346495540641;18;0
4;"1970-01-01 00:00:02.900Z";5.06471770257249;14.0002515261253;-7.79257447032942;-0.504418368054563;1;0
