ID;Time;X;Y;VX;VY;Type;Estimated
1;"1970-01-01 00:00:00.850Z";9.49396508358922;14.0720975032365;-9.35346967852487;-3.12040632222309;0;0
1;"1970-01-01 00:00:00.900Z";9.40527273631652;14.1250012106582;-7.29023881588384;-1.98299220946207;18;0
1;"1970-01-01 00:00:00.950Z";9.27570272190868;14.0663007741513;-6.20605746728372;-1.79633229458419;18;0
1;"1970-01-01 00:00:01.000Z";9.07281714235773;13.981315669239;-5.77585684134646;-1.7769823512591;18;0
1;"1970-01-01 00:00:01.050Z";9.07618593763465;13.9731409720055;-4.74218767093506;-1.49155589385877;18;0
1;"1970-01-01 00:00:01.100Z";9.19715902214732;14.0192254113028;-3.60712314411192;-1.10907578453707;18;0
1;"1970-01-01 00:00:01.150Z";9.46890678300335;14.0672354067149;-2.30832988709395;-0.811847513632549;18;0
1;"1970-01-01 00:00:01.200Z";9.51647604014453;14.0314117925101;-1.87959806443111;-0.799303350839083;18;0
1;"1970-01-01 00:00:01.250Z";9.52738266599638;13.96906911485;-1.62501848536581;-0.853617829130392;18;0
1;"1970-01-01 00:00:01.300Z";9.62282439779583;14.0382618781675;-1.22662741771526;-0.601374947285143;18;0
1;"1970-01-01 00:00:01.350Z";9.55774724340836;14.0522587107917;-1.23452051148726;-0.508520206799603;18;0
1;"1970-01-01 00:00:01.400Z";9.67783029381444;14.1271789217803;-0.874526384868233;-0.309827979187145;18;0
1;"1970-01-01 00:00:01.450Z";9.55665931972571;14.1515641129156;-1.01936135192098;-0.235251823814388;18;0
1;"1970-01-01 00:00:01.500Z";9.39189333772533;14.1482443587955;-1.22130974107408;-0.220268971490465;18;0
1;"1970-01-01 00:00:01.550Z";9.25981063723894;14.1813498972792;-1.34142648897629;-0.14564721445417;18;0
1;"1970-01-01 00:00:01.600Z";9.09519389563907;14.2021593899043;-1.49932673416141;-0.100173929692299;18;0
1;"1970-01-01 00:00:01.650Z";8.91750016275566;14.2164774183536;-1.6591017586545;-0.0701144901985636;18;0
1;"1970-01-01 00:00:01.700Z";8.65798062334814;14.2095210823861;-1.92394680763935;-0.0752903755643104;18;0
1;"1970-01-01 00:00:01.750Z";8.41897934940208;14.2316090826057;-2.13128403040124;-0.0377550685414149;18;0
1;"1970-01-01 00:00:01.800Z";8.2262415014187;14.2752615925357;-2.2527985443673;0.0264618144017637;18;0
1;"1970-01-01 00:00:01.850Z";7.95793138486728;14.2679744970739;-2.4666732622806;0.0146323103154151;18;0
1;"1970-01-01 00:00:01.900Z";7.62670173430585;14.2345767227347;-2.74581431675006;-0.0311930756840056;18;0
1;"1970-01-01 00:00:01.950Z";7.39427193280917;14.2438775123865;-2.87103627508052;-0.0168985721581677;18;0
1;"1970-01-01 00:00:02.000Z";7.04408687068893;14.1904030774437;-3.1383360275034;-0.0849798423540544;18;0
1;"1970-01-01 00:00:02.050Z";6.69136757910071;14.172330470039;-3.38793449309455;-0.102601442369408;18;0
1;"1970-01-01 00:00:02.100Z";6.39005598636844;14.1806813547093;-3.55401689523666;-0.0856287559749534;18;0
2;"1970-01-01 00:00:02.100Z";-3.4179272873996;2.12332487873783;-0.0546302140973211;-0.944720455696165;0;0
1;"1970-01-01 00:00:02.150Z";6.00059631427274;14.1570440627171;-3.81786335875057;-0.109745690043367;18;0
2;"1970-01-01 00:00:02.150Z";-3.42065879810446;2.07608885595302;-0.0546302140973211;-0.944720455696165;0;1
1;"1970-01-01 00:00:02.200Z";5.65816224768263;14.1455856266669;-4.00509731092553;-0.117123251568504;18;0
2;"1970-01-01 00:00:02.200Z";-3.59588525455715;2.01254920003605;-0.315008705245268;-0.969330541381735;18;0
1;"1970-01-01 00:00:02.250Z";5.30497412944751;14.1311808772899;-4.19276826863616;-0.127613589303163;18;0
2;"1970-01-01 00:00:02.250Z";-3.61163568981941;1.96408267296697;-0.315008705245268;-0.969330541381735;18;1
1;"1970-01-01 00:00:02.300Z";5.0215178370967;14.1484333548902;-4.28286479530216;-0.0987687430824827;18;0
2;"1970-01-01 00:00:02.300Z";-3.74520484293066;1.90476830989287;-0.48346933330488;-0.9848410926749;18;0
1;"1970-01-01 00:00:02.350Z";4.72228224833355;14.1730812144233;-4.3862841312527;-0.0628102204578652;18;0
2;"1970-01-01 00:00:02.350Z";-3.76937830959591;1.85552625525912;-0.48346933330488;-0.9848410926749;18;1
1;"1970-01-01 00:00:02.400Z";4.38833803138634;14.1907090138359;-4.52515935725563;-0.0376492369095625;18;0
