ID;Time;X;Y;VX;VY;Type;Estimated
1;"1970-01-01 00:00:02.200Z";-2.32744247449528;3.29173084319807;-4.17668418674833;-0.425591087209423;0;0
1;"1970-01-01 00:00:02.250Z";-2.48217857863705;3.27196505473006;-3.88216588635047;-0.417349915799872;1;0
1;"1970-01-01 00:00:02.300Z";-2.67628687295458;3.25109755894007;-3.88216588635047;-0.417349915799872;1;1
1;"1970-01-01 00:00:02.350Z";-2.79336309286692;3.23804400830953;-3.5828215972635;-0.38698516349658;1;0
1;"1970-01-01 00:00:02.400Z";-2.90198622343588;3.22183576367194;-3.34270900868083;-0.376290058225542;1;0
1;"1970-01-01 00:00:02.450Z";-2.9805588117198;3.21315321498109;-3.07237831134333;-0.345363119062754;1;0
1;"1970-01-01 00:00:02.500Z";-3.0573879116192;3.20248644989751;-2.85911546977872;-0.32702955017893;1;0
1;"1970-01-01 00:00:02.550Z";-3.05605732025262;3.20560854961908;-2.49064899452194;-0.277299554070468;1;0
1;"1970-01-01 00:00:02.600Z";-3.06822992980094;3.20036926065039;-2.22462701684505;-0.256877464003103;1;0
1;"1970-01-01 00:00:02.650Z";-3.10760691472263;3.19511911791135;-2.06584759543475;-0.240097298824357;1;0
1;"1970-01-01 00:00:02.700Z";-3.13831907450243;3.18887500721219;-1.91530665440966;-0.228148735362989;1;0
1;"1970-01-01 00:00:02.750Z";-3.26396266608116;3.16978751905069;-1.97376828580381;-0.24317599434003;1;0
1;"1970-01-01 00:00:02.800Z";-3.35965212710834;3.15496333320397;-1.96820748352212;-0.248118280521866;1;0
1;"1970-01-01 00:00:02.850Z";-3.43638841620686;3.13020617179962;-1.92996096673164;-0.269913534556578;1;0
1;"1970-01-01 00:00:02.900Z";-3.48601384222898;3.10820388916952;-1.85092962092582;-0.284256417021868;1;0
1;"1970-01-01 00:00:02.950Z";-3.54367393969974;3.09074616962629;-1.79451219310897;-0.289503989827457;1;0
1;"1970-01-01 00:00:03.000Z";-3.57256692687464;3.07691689775018;-1.69982075562942;-0.288498545513157;1;0
1;"1970-01-01 00:00:03.050Z";-3.62025217981449;3.05810281461472;-1.64373425200453;-0.295097318520779;1;0
1;"1970-01-01 00:00:03.100Z";-3.63890030359874;3.03912357053227;-1.5511699875844;-0.301251475608107;1;0
1;"1970-01-01 00:00:03.150Z";-3.73437056440772;3.00605038458428;-1.57653448871323;-0.32675595736704;1;0
1;"1970-01-01 00:00:03.200Z";-3.85602897487511;2.9696946476079;-1.635667070594;-0.354392329713277;1;0
