ID;Time;X;Y;VX;VY;Type;Estimated
1;"1970-01-01 00:00:04.000Z";-23.500044244586;5.59680237732333;3.57192362119411;0.389755437717577;0;0
1;"1970-01-01 00:00:04.050Z";-23.3270811962394;5.62352140818492;3.53433606336434;0.438006629154775;1;0
1;"1970-01-01 00:00:04.100Z";-23.1474797574691;5.64651118832427;3.55193641176027;0.44465380370313;1;0
1;"1970-01-01 00:00:04.150Z";-22.9134372340361;5.65460967530365;3.85573920376286;0.368580512376721;1;0
1;"1970-01-01 00:00:04.200Z";-22.6723378265539;5.66660292874966;4.08386205533031;0.338191931745146;1;0
1;"1970-01-01 00:00:04.250Z";-22.4538624407635;5.65574380224123;4.14335770764102;0.222515867095127;1;0
1;"1970-01-01 00:00:04.300Z";-22.2394171114069;5.63573788451224;4.17034352379449;0.107074974004457;1;0
1;"1970-01-01 00:00:04.350Z";-22.0228561182904;5.61680816297306;4.19714715155019;0.0261575310987046;1;0
1;"1970-01-01 00:00:04.400Z";-21.8186850784542;5.6069418291176;4.1799675275699;-0.00760223081776043;1;0
1;"1970-01-01 00:00:04.450Z";-21.6013595082703;5.57892642899444;4.2029639144386;-0.0839198718288858;1;0
1;"1970-01-01 00:00:04.500Z";-21.3888375548428;5.54767238478718;4.2090000759762;-0.152725025794422;1;0
1;"1970-01-01 00:00:04.550Z";-21.1811143024689;5.51631889790376;4.20257316742307;-0.208626162546521;1;0
1;"1970-01-01 00:00:04.600Z";-20.9706948144826;5.48972675235865;4.20321235211796;-0.244144415825343;1;0
1;"1970-01-01 00:00:04.650Z";-20.7574490096002;5.46246915977678;4.20956966092378;-0.275157074876316;1;0
1;"1970-01-01 00:00:04.700Z";-20.5445501223429;5.43985765529387;4.21426938979886;-0.292348318321759;1;0
1;"1970-01-01 00:00:04.750Z";-20.3274989540131;5.41669605618048;4.22591991244667;-0.3080549970962;1;0
1;"1970-01-01 00:00:04.800Z";-20.107868275721;5.3952241070255;4.24048932896752;-0.318664242349596;1;0
1;"1970-01-01 00:00:04.850Z";-19.8966182894997;5.37545411993652;4.23919659771037;-0.325068432875571;1;0
1;"1970-01-01 00:00:04.900Z";-19.6844425569489;5.35398786177579;4.23954206961834;-0.333409638737705;1;0
1;"1970-01-01 00:00:04.950Z";-19.4735102972878;5.32861967781154;4.23793329846218;-0.346801699714534;1;0
1;"1970-01-01 00:00:05.000Z";-19.254156451665;5.30345843648259;4.24902157364615;-0.358431179712805;1;0
1;"1970-01-01 00:00:05.050Z";-19.0367275426478;5.27987145370985;4.25619395592411;-0.366594291437075;1;0
1;"1970-01-01 00:00:05.100Z";-18.8137570337705;5.26353834803338;4.27042717183102;-0.363797451178682;1;0
1;"1970-01-01 00:00:05.150Z";-18.5876235808631;5.24688425425134;4.28765623320159;-0.361699462840197;1;0
1;"1970-01-01 00:00:05.200Z";-18.375117840336;5.22328606572588;4.28514820634545;-0.369065881726737;1;0
1;"1970-01-01 00:00:05.250Z";-18.1575737036109;5.19877933081093;4.2894553692311;-0.376998746356241;1;0
2;"1970-01-01 00:00:05.250Z";-3.00825657175057;3.21604251434952;1.95876912978034;0.119442616604729;0;0
1;"1970-01-01 00:00:05.300Z";-17.9561937553588;5.17407486328767;4.27258366073604;-0.384543028292563;1;0
2;"1970-01-01 00:00:05.300Z";-3.03512768652212;3.21406969661974;1.27928686939222;0.0761891100691296;4;0
1;"1970-01-01 00:00:05.350Z";-17.7458661644043;5.15121424678776;4.26839001093098;-0.389158219923322;1;0
2;"1970-01-01 00:00:05.350Z";-3.0575126231156;3.20643497517226;0.880898720751639;0.0233893129559606;4;0
1;"1970-01-01 00:00:05.400Z";-17.5352506332742;5.12840787639041;4.26487165097103;-0.393359794097346;1;0
2;"1970-01-01 00:00:05.400Z";-3.07844110547734;3.19988562302616;0.620753464115695;-0.00751584619052123;4;0
1;"1970-01-01 00:00:05.450Z";-17.3181052670612;5.1002457329995;4.26971782957368;-0.403909888459633;1;0
2;"1970-01-01 00:00:05.450Z";-3.12446087979293;3.18956994583651;0.348188023917343;-0.0426749279537598;4;0
1;"1970-01-01 00:00:05.500Z";-17.1036031957977;5.0635298563487;4.27096942372812;-0.42425748259101;1;0
2;"1970-01-01 00:00:05.500Z";-3.14529388467366;3.18380825172585;0.227000160805689;-0.054171673998841;4;0
1;"1970-01-01 00:00:05.550Z";-16.8868544735408;5.02550966296625;4.27488452809933;-0.444819122170754;1;0
2;"1970-01-01 00:00:05.550Z";-3.16596984958051;3.17913985410172;0.135040512253998;-0.0597991002129493;4;0
1;"1970-01-01 00:00:05.600Z";-16.6673177063347;4.97963251787974;4.28193340003458;-0.473581710965712;1;0
2;"1970-01-01 00:00:05.600Z";-3.1494665171415;3.1785256695231;0.160652654101489;-0.0535590576847042;4;0
1;"1970-01-01 00:00:05.650Z";-16.4599381678881;4.92924608813647;4.27379234459834;-0.505950582687535;1;0
2;"1970-01-01 00:00:05.650Z";-3.1421652051364;3.17655164315432;0.158881396942164;-0.0518541491812656;4;0
1;"1970-01-01 00:00:05.700Z";-16.2553697024474;4.87257659240748;4.26276975834235;-0.543862484144742;1;0
2;"1970-01-01 00:00:05.700Z";-3.13448093182932;3.1759929905122;0.158297078927485;-0.0472792812008987;4;0
1;"1970-01-01 00:00:05.750Z";-16.0564557993915;4.8048861013857;4.24561277094248;-0.592708395567876;1;0
2;"1970-01-01 00:00:05.750Z";-3.12718579308083;3.17575304989981;0.156994643781921;-0.0428152906489811;4;0
1;"1970-01-01 00:00:05.800Z";-15.8541635223085;4.7357688093787;4.23357617122244;-0.640286518758904;1;0
2;"1970-01-01 00:00:05.800Z";-3.12812035027946;3.17451404584939;0.139646370976604;-0.041034385426397;4;0
1;"1970-01-01 00:00:05.850Z";-15.6463821288086;4.65985223460823;4.22888031557899;-0.693182764013758;1;0
2;"1970-01-01 00:00:05.850Z";-3.15155160980682;3.16944555583439;0.0829134194964011;-0.0466618162995211;4;0
1;"1970-01-01 00:00:05.900Z";-15.4311921991094;4.58782378671003;4.23339580343732;-0.738229358197911;1;0
2;"1970-01-01 00:00:05.900Z";-3.19356140519959;3.15735185588732;0.00119918150882553;-0.0639421256603149;4;0
1;"1970-01-01 00:00:05.950Z";-15.2430551803554;4.50264550965036;4.20500468429373;-0.796460864590511;1;0
2;"1970-01-01 00:00:05.950Z";-3.21440758050416;3.15011324894245;-0.0340866943389213;-0.0707634675688873;4;0
